text,sentiment
michelle is a hot mama with chick grande,1
either way you always tend to make my followfriday list sweet you do rock that much,2
no one i know like boiled peanut t,1
watched th episode of number loved how they did a throwback to the first episode using the sprinkler theory,2
I am sleepy but is feeling under the weather gh these fossil i need some company or somebody to talk too,0
please get a cell phone with a better camera on it your picture are real bad quality compared to those that miley took,1
ichi she tried to carry on swell bless i suppose maybe that ha that is why kid should not be in it,2
booziest weekend in a long time good fun though,2
counting the hour of lost sunshine until the weekend,0
planning and trying to call the doctor though that is not going so well so mostly planning,0
honorary I am hooked already,1
ok then have a good day,2
i agree everybody would have been excited and then it go oh not m screw up again,1
edge left me off the contributor list in this month s issue ff were,1
oo grow and dummy time coming soon for you too huh oh yeah i have been hunting for a combo shirt think i can find one no,1
im back to this z index problem again,0
is anyone out there so bored at work,0
am hating my life at the moment there ha there is only so many no my delicate little mind can take,0
ww myspace com fashionisthenextcity check out and started new tee s limited edition in different way check facebook group too,1
they being the husband or the girl,1
thinking of what i should do in vega any good idea or place that are a most see,1
first day of summer suck it overcast and cold this is not summer,0
hi to one kiwi artist from another kiwi artist,1
say happy mother s day to all mom out there,2
oo ok why havent you accepted my friend request,1
sorry to tweet about gt but poor wonderful crazy weird greg so not fair the silly little girl is never going to cope urge not fair,0
no,1
michele thanks for that am now following them love good cause,2
not available in my area i would too,0
it friday only more hour until I am free until tomorrow oh well,1
meeting just in time that i m trying to win something prize s friday,1
waiting for having camp,0
philosophy final today thank you it ha it is day now,2
s plan did not go a followed but it ok,1
what did you do let me guess you skipped sport and bought a new pinkish outfit,1
where is the rain please come out,1
my pleasure,1
st presentation for senior board ml,0
laughing out loud i know but it wa just so funny haha,2
wide awake and grouchy a,0
just when i thought thing could not get any worse it just did and it will get even worse tonight i bet my life is a misery,0
i do not have the app that doe it,1
laughing out loud hi emmy latin would help me study for the aptitude test to get into grad school that ha that is why i wan na take it,2
out for supper tonight with kurumi in minute,1
kap but i think it ha it is cute do this every night okay,2
is happy stool just let out today wa my last day tipped r i p jackson tyler morris always loved and never forgotten,2
hi mariah,1
yours I am not at home with my cat right now,1
where the music mann my index is still empty,0
what am i doing at the moment oh yeah apple juice I am such a rebel,0
i m sorry aboyoyout yoyoyou are still sick you know most of them and i know that you will gyoyouess the helper present,0
nice one,2
exam today going to get my license renewed the birthday is getting closer,1
have got a get creative with these mother day gift I am going to win them over with my love,2
think it going to rain,1
aah well have a few friend over there just wondering if all s great and weather s been good,2
book signing w everyone wa fun I am ga miss everything,1
i lost my artistic ability,0
so not close enough that i could run out and get one,1
that wa stone cold crazy,0
totally having austin power withdrawn symptom and carry withdrawn symptom and tommy and mine withdrawn symptom,1
